577919324980,4,false
583907240721,2,false
561491948916,2,true
584748748548,1,false
539721118331,1,true
184338891874,1,true
350180475745,1,true
572646155052,1,true
535344441619,1,false
599880228911,2,false
370309958959,1,false
564188019793,3,true
545606690640,4,false
576549544727,1,true
502661097048,1,false
572526244391,3,false
570765677136,1,true
578334790705,1,true
570023099515,1,false
565160919109,31,true
513611745650,1,true
574696294704,1,false
578401706831,1,false
591943377447,1,false
557909232931,1,true
576114941458,2,true
587012390407,3,false
567828766786,1,true
599729949718,4,false
580382782016,4,false
371302213131,1,false
572982680432,3,false
547286965020,1,false
463656573540,1,true
565350195015,4,false
572715714596,1,true
238557582161,1,true
551763413334,1,false
355189680692,1,true
557201867875,5,true
531589392162,2,false
521870548032,6,false
376628430140,1,true
580573605244,1,true
573551955060,3,false
565919521054,1,false
536717369604,2,false
94665531993,2,false
590521349168,1,false
552196060517,4,false
356265624412,1,false
375536115769,14,true
484310154583,3,true
528639382124,1,false
579157188204,1,false
149285461508,1,true
480815613452,1,true
372709033262,1,false
572565198123,8,false
557108576126,3,true
552246533757,2,false
518034786644,3,false
563361417598,5,false
591806726928,3,false
199161851666,1,false
522705058111,1,true
551364083313,3,true
279427913495,1,true
572499486497,1,true
591649798462,7,false
592174450727,1,true
590110961455,1,true
595676581127,1,false
549913563176,1,true
558113524801,1,false
568921256966,1,true
347896460360,4,false
358032644915,2,true
572580157515,2,true
573346417727,4,true
569747476736,2,true
592371245866,1,true
597439736876,1,false
572675430721,2,false
325951347044,2,false
467363751489,1,false
580503627627,4,true
554368019523,3,true
361431672850,1,false
595901999671,1,true
461712036385,1,true
338477310300,7,true
578247994725,2,false
614097666,1,true
463037246076,1,false
576514304630,1,false
602197456152,11,false
540788803842,1,true
353329895722,2,false
592355411474,1,true
574259859998,3,false
588578736690,3,true
506185101909,7,true
558110163968,1,true
440996170331,1,false
359300528947,5,true
583138330404,31,false
370429298966,1,true
341608466037,1,true
560286843230,4,true
585777749007,4,true
532711057955,2,true
468957100620,1,false
461716175742,7,true
562381352039,3,false
591356626193,1,true
355092732787,2,false
93880821344,1,false
556744276052,8,false
541427119938,1,true
580119006815,4,false
563866022191,1,true
475294152522,1,false
522441621516,1,true
185194217996,1,true
540060886898,1,true
602060011294,1,false
598582710331,1,false
35721400430,1,true
570348120689,2,true
579068015901,1,false
587469049608,1,false
555175824896,9,true
544451343118,1,false
510024315988,1,false
567209526596,1,false
462866607148,3,false
573837672295,2,true
597417546558,2,true
577268975695,1,true
56280875833,1,false
588680800778,1,false
557987911281,3,true
370664397356,7,true
38386782990,5,true
352279347547,1,true
575123031063,1,true
593558520361,4,false
601709683502,1,false
468141923429,1,true
580379714336,1,false
590046498094,1,true
571561710952,1,false
560452050763,1,false
568266575189,1,false
601440596011,1,true
579202475331,7,false
332851783505,1,true
199284623930,1,true
597118380606,1,true
567088907381,9,true
597231811627,13,true
448362124552,1,true
576351882084,1,true
586773178683,2,true
530742646561,1,true
525098364011,1,false
601033199635,1,true
559291636575,4,true
554993487970,9,true
576697274125,6,true
589970371631,2,false
570610264352,13,true
494329352276,2,true
582997463346,1,true
581607666031,6,true
595085299457,2,true
527840234768,1,false
593987008265,1,true
572127249254,1,true
96443257356,1,false
551589557856,1,true
468921042699,1,true
596328280840,1,true
572689711691,1,true
562924392572,6,true
536966358033,1,true
556861622851,6,true
553488769626,4,false
353069836394,1,true
573345850673,1,false
125615625287,1,true
474064778098,2,false
593514884910,1,true
461630206810,1,true
179133069615,1,true
551899843417,1,true
530502682174,1,false
442589486919,1,false
517756584311,1,false
562442072943,1,true
574497686133,1,true
511422318400,5,true
520761758565,9,false
577994760238,2,true
559568393078,1,true
531218464116,6,false
572564826749,3,false
476102629160,1,false
589249263143,1,false
577355905373,3,false
536862516077,11,false
587423140667,1,true
596988168194,1,true
512105331531,1,false
516384708694,1,false
557012931922,1,false
514198457391,5,true
595359126277,1,false
578736328961,1,true
594846250763,1,false
602508322846,1,false
589867905327,1,true
569862721339,1,true
552914533960,3,false
544357625175,7,false
377443904360,5,true
587253639683,1,false
555016344841,3,false
455294794558,2,false
575129872178,2,true
562427616320,3,false
532735293021,4,false
547499222091,3,false
574309792619,1,true
94455843363,4,false
522183482977,2,false
457863215143,6,false
366132614271,1,true
496136267630,1,true
460014347814,2,true
566155656556,1,true
585024785440,3,true
574331669832,2,false
443510429003,1,true
563796964192,7,true
540737019958,1,true
592312343326,10,false
467737758059,11,false
439128416627,1,false
282349950769,1,false
564672160633,1,false
529062914570,1,false
468473240610,1,true
546218945854,1,false
481834081875,1,false
338447973196,5,true
443510281295,2,false
590080547355,1,false
479429351770,1,false
509211709029,2,true
574962841687,1,false
474901898089,1,true
592535560739,8,true
582043687466,6,false
575852051480,2,false
554544050497,1,true
574325193228,9,true
598302430994,2,false
485732438,1,true
811643923,5,true
598350869027,1,false
473634834220,1,false
575621841417,3,false
532505681010,1,false
515193736295,1,false
587934643721,2,true
586539116,2,false
464642035029,1,true
177829412611,4,false
527446476315,2,true
573361834326,2,true
582456753441,3,true
465773795860,34,true
584677428493,6,true
583247470182,3,true
593588788276,5,true
576700218742,1,true
531375240484,2,true
573091045942,1,true
215264287806,2,false
574378970181,2,true
570115062137,1,false
536735797598,3,false
571883776089,1,false
577546596972,1,true
478246989658,2,false
447443768323,2,false
453223455067,1,true
569890273629,1,true
527637024548,3,false
584470999860,2,false
573699991628,1,true
572490406468,3,true
341205204346,2,true
563339616322,1,true
573248772410,1,true
511252970795,1,false
532889744676,1,true
582655583011,24,true
589856860466,1,true
567959277376,2,true
573004975713,2,true
572542659406,5,false
526057356363,3,true
576777851995,2,true
170085816600,1,true
525808687151,2,false
511844441443,3,false
580274444068,1,false
562887251306,1,false
584480944177,1,true
558386031616,1,true
405104950818,1,false
568478889842,5,true
563581259308,2,false
592810955066,1,true
570571593480,3,true
464746399062,1,false
571089024097,1,false
542435061327,1,true
573676307817,2,false
561151837047,6,false
588480409648,1,true
554377972268,2,false
564510052182,1,false
563793957120,1,false
585506135081,4,true
587781523466,16,true
527030618644,1,true
564418064201,4,false
473936743501,2,false
593235743495,2,true
359134523504,1,false
122192093050,1,true
541185723953,5,false
571603341384,1,true
581856238157,1,true
486755890,1,false
567377294697,1,false
560431700054,3,true
560829535744,1,true
562388780377,1,false
539521752953,4,true
587382198791,5,false
556231626064,8,true
326856409422,1,false
347356134689,1,false
245114086252,1,true
371576108554,4,false
345471417105,1,false
590970753837,1,true
572350364766,1,false
563808395855,2,true
577652707337,2,true
437852154218,7,false
593435817736,2,true
361398915102,1,true
367021983033,1,true
169821491028,1,false
594333181712,1,true
571520525388,1,true
147456328459,3,false
525618203922,17,true
573110148689,1,true
594165118774,1,true
420390482953,2,false
542548700463,1,false
451565679457,1,true
598764420916,1,false
362716130319,2,true
582714076250,2,false
582643195442,1,true
558234714493,1,false
572630049893,4,false
239027627600,2,true
362669893183,2,true
525969467436,2,true
571889890902,2,true
343650167618,2,true
156217735225,2,true
433538846476,5,false
566601250147,4,false
565779192648,1,true
571731359498,1,true
371532072203,1,false
583490824550,1,false
553944846947,6,true
567244704355,1,true
568685033552,1,true
349143367952,2,true
572929801789,1,true
363979412791,1,false
583437787241,1,true
345253805649,1,true
543921041438,1,false
557804356864,4,true
58729214505,3,true
521448268121,1,true
558707006587,7,true
239406967642,3,true
536153307973,1,false
564259163734,3,true
524029516105,2,true
557454560857,1,false
541366364026,1,true
585709631008,2,false
342671931662,1,true
588671556110,4,false
526927563323,3,false
582009795118,1,false
597746991894,3,true
522384383312,9,false
573048999026,1,true
258650363942,1,true
591565572882,1,true
512092831843,2,true
564224392524,4,true
578567025464,17,false
570423315714,2,true
579845004394,1,true
578025590132,1,false
591820602668,2,false
361984976645,1,false
579400063338,1,false
300119977221,2,true
175535955274,2,false
409430353,9,true
571247801949,7,false
517356211307,1,false
217446470972,14,false
470001055044,4,false
514782362493,1,true
586741089301,1,false
525065086323,20,false
341070616607,3,true
556823503360,2,false
596135221033,1,true
502768009289,1,false
583810314818,2,false
571778170477,1,false
574636203092,5,true
516056059245,2,false
577218300946,4,true
580965776465,8,true
598619347754,4,false
574416496209,2,false
437199503458,1,false
377644257051,1,false
523636634163,4,false
594573927442,92,true
554964802942,1,false
577949675606,1,true
572222282854,1,false
560483891812,1,false
559652618334,1,false
530330368270,1,true
561655627374,1,true
560169209677,11,true
544175506725,2,false
514505506896,2,true
373780430878,5,true
577367928636,1,false
601547339559,1,true
580836626031,2,true
587740349713,1,true
542475343188,2,false
593240873270,2,false
522239607166,6,false
538424249371,2,false
552709354599,1,false
386573706293,2,true
593181753883,1,true
595805841690,2,false
522502257533,3,false
349483087718,3,false
