488919586599,2,true
465184427021,1,true
454318518857,3,false
537597970950,2,false
576401480975,1,true
588697112880,1,false
332078639732,1,false
579919872302,3,true
459091518749,2,true
505462567253,1,false
565383875195,3,false
571552540265,3,false
375053741608,2,false
579338649623,5,true
590934501424,15,true
305987395861,1,false
346426899558,8,true
595714740253,1,false
581609318269,1,true
577935285619,1,false
593374182188,2,true
590923496985,1,false
597030179886,1,true
570468571990,1,true
575522611988,5,false
572831279632,3,true
537018956647,3,true
455406399277,15,true
570344210266,2,false
599385273142,1,true
375107999276,1,true
336934627678,12,true
586363925516,4,true
585752929288,1,true
562745028991,2,true
276898256694,7,false
586351446299,1,false
521040484477,6,true
550121812231,1,true
587524154645,1,true
583931073090,1,true
554486243869,4,true
369123328788,2,true
507248764287,2,true
599178655286,2,true
331977269326,1,false
574220101709,2,true
280512103550,1,true
575983562877,1,false
349764207477,2,true
457116703601,1,true
571649745730,1,false
598234247226,1,false
577950574927,1,true
577860808494,1,false
572517900396,1,true
599932740372,9,true
410763523133,2,true
524008533010,8,false
553825506384,3,true
503993213702,1,false
484722393925,20,false
483298316062,1,false
582700153421,2,false
567852333390,4,false
552378285945,4,false
583214444384,1,false
58456418592,2,true
566405569873,1,false
575678622077,1,true
189059288330,1,false
567964553050,1,true
475834043204,2,false
356905161077,1,false
548844800106,12,true
576714769949,1,true
553981271624,2,false
552141238619,3,false
581700606551,1,true
589916425251,1,false
557506581583,2,false
569651562579,16,false
595515061260,1,false
586472819232,2,true
552687410300,1,false
519111947588,1,false
487568141870,1,true
589233866030,24,true
524164729465,5,false
565140371263,1,false
546110415162,1,false
474232745242,3,true
575196818023,2,false
498270500390,1,false
550545572733,5,false
481867620129,2,false
579390269276,17,true
580980706931,1,true
564457949508,4,false
551952410134,1,false
574055571558,8,true
527960799005,10,true
554121006438,1,false
556492295009,1,true
528249363789,3,true
576988788331,1,true
513991075177,1,false
583151970338,2,true
323542166564,2,false
598437917974,2,true
548161660944,1,false
552146878549,2,false
546620302683,6,false
568246490985,1,true
589970499860,1,true
570710446660,1,false
591018971701,1,true
439521692272,4,true
310206820417,15,false
586842118200,1,true
596079355161,4,true
577390319125,1,true
457239938332,7,true
503276524873,1,true
558294331,1,true
302665955165,16,true
269479794724,4,true
565335328797,1,false
255776448856,4,false
550582232858,4,true
488205311538,2,true
581796216582,1,false
579708739947,1,true
346723150656,1,true
568856517438,1,true
515427098475,1,true
557860608768,1,false
591112678672,7,true
507223066468,2,true
518053537619,6,true
458506263889,9,true
527918039349,3,true
593993339415,1,false
192978897162,18,true
462803681809,1,false
584473272589,7,false
570532051561,5,false
586356429103,1,true
510920898673,2,true
590130655021,2,true
461081440798,4,true
574991768689,1,true
590584244498,2,true
570303748881,1,false
551765066063,4,true
565664593227,1,false
527195103802,3,true
512933511499,1,true
579746708600,2,true
542726893602,3,true
562811539313,1,false
585160115978,1,false
349458006302,1,true
533949954599,9,true
516363505233,30,true
472570570060,1,false
579216167441,1,false
522801650791,1,true
523186747200,60,false
581219113574,1,true
550608508176,2,true
522161688933,3,true
550881138955,1,false
589609216818,1,false
578022255726,1,false
575521313060,3,true
524061234720,2,true
589199985945,1,true
590875753521,1,false
534532915975,1,false
350173264386,1,true
573922736453,1,false
579380589839,1,false
594139955738,1,true
214533289526,3,false
577958876021,4,true
474152624764,1,false
584418174212,1,false
575492951152,2,true
272056641309,49,true
462073201241,1,true
574091790604,8,false
580622373120,3,false
506734940252,3,true
570984451330,1,true
500271543378,1,true
505389092441,1,false
567202409321,2,true
573443514451,9,false
586825186352,1,false
560046931788,1,true
359328209478,1,false
351222877768,1,false
526590263067,13,false
134095934,9,true
572391994164,3,false
571773546612,6,true
576956452956,1,false
602417245200,5,false
505272442663,1,false
567927750448,1,true
528829075009,4,true
571940613180,2,false
572264992627,1,false
590596117290,1,false
567662258506,6,true
573364484709,2,true
572035927650,17,false
361026695013,2,false
539010756988,7,false
596932015914,1,false
582398654260,1,true
450766043178,8,false
548552419371,2,false
597478910245,2,true
581928885552,1,false
564266689389,12,false
581200786468,2,false
522942126715,1,false
461167627886,1,true
600500640287,1,true
579004725567,5,false
523894364498,4,true
153858508822,1,true
585292551453,1,false
579096483411,1,true
591291920953,1,false
558911575552,1,true
581599446635,7,true
538030479962,1,false
467111621388,2,false
355051601436,2,true
567900502323,2,true
577537451092,2,true
